applicant_id,score
"0","5.63"
"1","4.03"
"2","1.45"
"3","4.92"
"4","6.49"
"5","6.92"
"6","4.31"
"7","4.02"
"8","8.6"
"9","9.59"
"10","7.74"
"11","0.72"
"12","2.06"
"13","6.78"
"14","0.04"
"15","6.43"
"16","3.77"
"17","7.36"
"18","1.91"
"19","8.14"
"20","1.71"
"21","0.76"
"22","1.93"
"23","5.05"
"24","3.94"
"25","3.41"
"26","5.91"
"27","2.49"
"28","5.35"
"29","0.77"
"30","5.05"
"31","9.48"
"32","0.79"
"33","5.0"
"34","9.86"
"35","9.85"
"36","0.77"
"37","2.78"
"38","3.25"
"39","6.04"
"40","0.54"
"41","2.94"
"42","3.18"
"43","4.13"
"44","5.47"
"45","4.35"
"46","4.86"
"47","3.55"
"48","3.18"
"49","0.73"
"50","7.15"
"51","7.63"
"52","0.16"
"53","8.91"
"54","0.54"
"55","2.12"
"56","3.21"
"57","1.74"
"58","4.41"
"59","6.13"
"60","6.63"
"61","4.9"
"62","1.86"
"63","1.79"
"64","5.96"
"65","9.27"
"66","7.59"
"67","7.22"
"68","9.65"
"69","4.03"
"70","3.12"
"71","8.5"
"72","8.66"
"73","7.25"
"74","7.95"
"75","5.77"
"76","9.93"
"77","3.04"
"78","5.44"
"79","5.61"
"80","0.29"
"81","6.37"
"82","4.18"
"83","8.67"
"84","2.03"
"85","7.05"
"86","4.91"
"87","3.2"
"88","0.03"
"89","2.36"
"90","8.32"
"91","1.58"
"92","6.02"
"93","8.39"
"94","6.19"
"95","5.72"
"96","7.9"
"97","6.61"
"98","1.35"
"99","2.36"
"100","2.55"
"101","3.6"
"102","6.94"
"103","7.88"
"104","9.88"
"105","6.04"
"106","6.81"
"107","7.11"
"108","9.77"
"109","1.17"
"110","6.07"
"111","4.19"
"112","9.41"
"113","7.82"
"114","7.16"
"115","6.02"
"116","8.26"
"117","9.25"
"118","5.39"
"119","3.6"
"120","7.92"
"121","1.5"
"122","3.23"
"123","9.68"
"124","1.03"
"125","9.18"
"126","4.17"
"127","6.67"
"128","6.93"
"129","4.25"
"130","4.66"
"131","9.26"
"132","8.64"
"133","3.62"
"134","8.68"
"135","5.89"
"136","0.77"
"137","8.43"
"138","3.19"
"139","0.17"
"140","6.3"
"141","3.17"
"142","4.21"
"143","4.17"
"144","7.84"
"145","2.8"
"146","0.2"
"147","5.79"
"148","2.0"
"149","6.6"
"150","6.61"
"151","2.76"
"152","1.04"
"153","9.33"
"154","4.93"
"155","0.37"
"156","0.29"
"157","7.35"
"158","6.14"
"159","9.27"
"160","2.25"
"161","2.9"
"162","1.69"
"163","1.35"
"164","7.0"
"165","2.77"
"166","9.36"
"167","7.59"
"168","0.93"
"169","4.28"
"170","2.86"
"171","2.63"
"172","1.07"
"173","7.58"
"174","7.75"
"175","3.18"
"176","2.12"
"177","4.9"
"178","6.98"
"179","0.29"
"180","1.4"
"181","6.56"
"182","4.59"
"183","2.46"
"184","0.04"
"185","3.02"
"186","2.94"
"187","8.95"
"188","8.36"
"189","9.74"
"190","5.08"
"191","0.53"
"192","3.7"
"193","5.95"
"194","5.63"
"195","0.04"
"196","9.72"
"197","0.92"
"198","8.87"
"199","5.27"
"200","3.76"
"201","1.38"
"202","8.78"
"203","8.53"
"204","1.68"
"205","8.71"
"206","4.66"
"207","6.68"
"208","4.01"
"209","8.33"
"210","4.93"
"211","7.85"
"212","1.86"
"213","6.27"
"214","5.58"
"215","0.53"
"216","1.59"
"217","6.99"
"218","0.8"
"219","7.29"
"220","2.79"
"221","1.89"
"222","2.68"
"223","2.62"
"224","7.34"
"225","4.85"
"226","0.82"
"227","8.71"
"228","5.69"
"229","4.24"
"230","0.78"
"231","5.57"
"232","1.06"
"233","3.4"
"234","7.18"
"235","9.92"
"236","5.32"
"237","7.02"
"238","3.51"
"239","9.22"
"240","7.29"
"241","6.15"
"242","2.93"
"243","1.07"
"244","1.83"
"245","6.61"
"246","9.8"
"247","1.39"
"248","2.69"
"249","3.93"
"250","8.23"
"251","6.26"
"252","7.14"
"253","6.39"
"254","8.82"
"255","1.72"
"256","2.05"
"257","9.46"
"258","0.22"
"259","4.9"
"260","3.69"
"261","6.12"
"262","3.59"
"263","8.52"
"264","7.97"
"265","2.82"
"266","5.78"
"267","4.26"
"268","9.09"
"269","7.71"
"270","2.87"
"271","4.92"
"272","5.54"
"273","1.57"
"274","8.79"
"275","0.55"
"276","2.94"
"277","7.36"
"278","0.39"
"279","1.36"
"280","1.36"
"281","1.28"
"282","3.1"
"283","2.88"
"284","2.99"
"285","9.17"
"286","1.1"
"287","2.84"
"288","5.79"
"289","7.32"
"290","3.88"
"291","3.53"
"292","0.27"
"293","5.38"
"294","7.14"
"295","4.2"
"296","4.38"
"297","6.67"
"298","6.82"
"299","9.65"
"300","3.19"
"301","1.84"
"302","6.3"
"303","6.24"
"304","1.71"
"305","3.49"
"306","9.4"
"307","8.86"
"308","9.31"
"309","9.84"
"310","9.32"
"311","6.95"
"312","7.7"
"313","8.59"
"314","2.17"
"315","2.31"
"316","0.0"
"317","7.95"
"318","8.23"
"319","7.48"
"320","7.35"
"321","4.21"
"322","1.18"
"323","6.28"
"324","1.78"
"325","8.77"
"326","2.49"
"327","8.72"
"328","4.76"
"329","7.07"
"330","4.47"
"331","1.08"
"332","6.7"
"333","5.21"
"334","5.94"
"335","9.73"
"336","5.64"
"337","3.88"
