applicant_id,score
"0","2.44"
"1","4.85"
"2","9.44"
"3","2.07"
"4","0.49"
"5","7.7"
"6","1.98"
"7","6.75"
"8","4.77"
"9","2.17"
"10","1.42"
"11","1.19"
"12","6.31"
"13","8.99"
"14","2.51"
"15","5.74"
"16","3.95"
"17","0.51"
"18","6.37"
"19","5.71"
"20","2.75"
"21","1.05"
"22","5.63"
"23","9.98"
"24","3.99"
"25","4.75"
"26","5.91"
"27","9.68"
"28","0.49"
"29","3.0"
"30","1.28"
"31","9.68"
"32","5.65"
"33","6.37"
"34","7.7"
"35","6.54"
"36","2.0"
"37","3.86"
"38","8.54"
"39","3.7"
"40","6.53"
"41","3.66"
"42","2.88"
"43","4.01"
"44","3.9"
"45","5.02"
"46","9.97"
"47","8.49"
"48","4.94"
"49","3.3"
"50","8.3"
"51","6.02"
"52","7.1"
"53","3.54"
"54","4.2"
"55","1.46"
"56","2.67"
"57","4.45"
"58","2.99"
"59","1.85"
"60","4.19"
"61","6.5"
"62","5.7"
"63","6.84"
"64","2.43"
"65","0.07"
"66","7.01"
"67","1.15"
"68","1.89"
"69","0.34"
"70","4.96"
"71","2.05"
"72","7.63"
"73","5.25"
"74","8.49"
"75","1.73"
"76","6.05"
"77","4.66"
"78","4.21"
"79","1.16"
"80","3.1"
"81","8.68"
"82","6.27"
"83","5.0"
"84","6.01"
"85","3.36"
"86","2.71"
"87","1.83"
"88","2.63"
"89","2.69"
"90","9.27"
"91","6.46"
"92","7.23"
"93","6.86"
"94","4.02"
"95","2.05"
"96","7.71"
"97","7.9"
"98","7.3"
"99","7.41"
"100","0.28"
"101","1.8"
"102","5.92"
"103","5.93"
"104","1.88"
"105","3.07"
"106","9.19"
"107","5.45"
"108","2.56"
"109","2.53"
"110","2.72"
"111","4.82"
"112","0.32"
"113","7.91"
"114","2.41"
"115","1.02"
"116","2.65"
"117","5.86"
"118","1.47"
"119","7.68"
"120","8.85"
"121","7.47"
"122","5.57"
"123","4.02"
"124","1.03"
"125","7.85"
"126","5.04"
"127","5.77"
"128","9.07"
"129","0.21"
"130","4.74"
"131","7.24"
"132","1.53"
"133","3.64"
"134","4.96"
"135","2.92"
"136","6.49"
"137","9.01"
"138","2.03"
"139","8.49"
"140","7.88"
"141","7.03"
"142","3.58"
"143","5.19"
"144","8.12"
"145","1.23"
"146","3.09"
"147","2.44"
"148","4.42"
"149","0.96"
"150","1.07"
"151","7.7"
"152","5.67"
"153","4.07"
"154","9.34"
"155","5.17"
"156","0.84"
"157","0.28"
"158","4.66"
"159","10.0"
"160","8.6"
"161","9.03"
"162","6.58"
"163","6.26"
"164","0.02"
"165","1.75"
"166","3.38"
"167","2.81"
"168","8.19"
"169","4.55"
"170","8.75"
"171","8.27"
"172","5.57"
"173","6.75"
"174","2.83"
"175","3.05"
"176","2.64"
"177","9.27"
"178","5.73"
"179","9.92"
"180","8.66"
"181","9.37"
"182","7.55"
"183","5.55"
"184","2.29"
"185","2.4"
"186","2.65"
"187","5.63"
"188","5.84"
"189","3.08"
"190","8.93"
"191","4.74"
"192","2.06"
"193","6.5"
"194","8.62"
"195","0.25"
"196","5.07"
"197","4.0"
"198","3.77"
"199","6.06"
"200","8.94"
"201","0.55"
"202","7.78"
"203","4.34"
"204","3.22"
"205","5.06"
"206","0.86"
"207","4.25"
"208","7.31"
"209","7.59"
"210","8.62"
"211","7.67"
"212","8.05"
"213","8.08"
"214","2.94"
"215","8.15"
"216","8.86"
"217","5.43"
"218","0.44"
"219","1.59"
"220","8.17"
"221","8.82"
"222","8.94"
"223","7.26"
"224","7.63"
"225","0.5"
"226","5.51"
"227","0.09"
"228","4.37"
"229","9.21"
"230","6.42"
"231","5.12"
"232","3.43"
"233","8.62"
"234","8.94"
"235","6.07"
"236","6.35"
"237","0.63"
"238","9.98"
"239","3.96"
"240","3.42"
"241","1.11"
"242","9.77"
"243","9.3"
"244","5.78"
"245","7.93"
"246","8.61"
"247","8.89"
"248","4.36"
"249","0.75"
"250","2.48"
"251","1.89"
"252","8.28"
"253","6.36"
"254","7.2"
"255","1.65"
"256","6.37"
"257","2.4"
"258","1.98"
"259","9.44"
"260","5.62"
"261","0.24"
"262","3.1"
"263","2.08"
"264","9.42"
"265","9.36"
"266","2.59"
"267","8.49"
"268","0.63"
"269","2.67"
"270","4.27"
"271","1.56"
"272","8.14"
"273","1.75"
"274","6.72"
"275","0.44"
"276","9.88"
"277","4.3"
"278","1.34"
"279","5.03"
"280","8.19"
"281","0.01"
"282","3.77"
"283","7.61"
"284","3.67"
"285","0.9"
"286","8.87"
"287","7.46"
"288","1.13"
"289","7.85"
"290","5.57"
"291","7.43"
"292","6.89"
"293","8.37"
"294","7.56"
"295","6.13"
"296","1.02"
"297","5.07"
"298","4.3"
"299","0.63"
"300","7.62"
"301","9.76"
"302","9.34"
"303","2.06"
"304","6.92"
"305","1.62"
"306","5.96"
"307","6.33"
"308","7.21"
"309","0.92"
"310","7.7"
"311","4.44"
"312","3.38"
"313","9.61"
"314","5.78"
"315","0.72"
"316","3.53"
"317","5.04"
"318","7.6"
"319","1.35"
"320","4.56"
"321","7.68"
"322","7.25"
"323","6.33"
"324","4.14"
"325","4.14"
"326","6.03"
"327","7.22"
"328","8.67"
"329","3.35"
"330","6.86"
"331","9.53"
"332","9.02"
"333","8.83"
"334","8.27"
"335","6.01"
"336","5.25"
"337","1.13"
"338","8.82"
"339","1.1"
"340","7.0"
"341","7.36"
"342","3.18"
"343","6.11"
"344","5.67"
"345","6.34"
"346","4.46"
"347","9.64"
"348","0.68"
"349","9.12"
"350","2.33"
"351","7.15"
"352","4.0"
"353","9.28"
"354","8.93"
"355","3.18"
"356","6.82"
"357","7.52"
"358","9.96"
"359","5.64"
"360","3.25"
"361","8.9"
"362","4.82"
"363","1.79"
"364","4.15"
"365","6.09"
"366","6.45"
"367","5.7"
"368","2.02"
"369","1.09"
"370","1.03"
"371","0.14"
"372","5.14"
"373","1.23"
"374","9.92"
"375","3.18"
"376","8.96"
"377","2.86"
"378","4.86"
"379","4.43"
"380","8.2"
"381","0.31"
"382","3.62"
"383","9.65"
"384","7.83"
"385","5.37"
"386","0.42"
"387","7.03"
"388","9.23"
"389","7.94"
"390","6.51"
"391","0.14"
"392","9.02"
"393","6.4"
"394","9.38"
"395","4.23"
"396","5.17"
"397","1.83"
"398","0.79"
"399","9.15"
"400","1.33"
"401","4.27"
"402","6.0"
"403","6.47"
"404","6.37"
"405","9.14"
"406","7.8"
"407","4.42"
"408","8.47"
"409","0.87"
"410","5.35"
"411","6.78"
"412","1.42"
"413","2.33"
"414","9.37"
"415","8.86"
"416","8.15"
"417","9.03"
"418","3.8"
"419","6.07"
"420","9.14"
"421","9.17"
"422","6.02"
"423","2.05"
"424","5.44"
"425","3.16"
"426","6.95"
"427","1.14"
"428","0.16"
"429","4.14"
"430","6.28"
"431","3.68"
"432","3.32"
"433","1.76"
"434","9.79"
"435","0.51"
"436","9.3"
"437","6.04"
"438","3.29"
"439","0.16"
"440","3.08"
"441","6.84"
"442","4.36"
"443","8.09"
"444","8.92"
"445","6.12"
"446","2.71"
"447","6.77"
"448","5.58"
"449","4.8"
"450","6.61"
"451","1.23"
"452","9.88"
"453","6.49"
"454","0.04"
"455","1.48"
"456","3.15"
"457","0.54"
"458","8.91"
"459","0.59"
"460","0.81"
"461","2.6"
"462","8.54"
"463","9.59"
"464","9.55"
"465","0.09"
"466","2.56"
"467","2.75"
"468","2.41"
"469","7.63"
"470","0.33"
"471","4.72"
"472","6.15"
"473","8.11"
"474","3.61"
"475","3.16"
"476","5.77"
"477","6.04"
"478","3.08"
"479","0.44"
"480","5.24"
"481","9.76"
"482","0.79"
"483","3.42"
"484","7.6"
"485","4.03"
"486","2.69"
"487","3.12"
"488","9.64"
"489","7.14"
"490","2.62"
"491","8.49"
"492","1.99"
"493","6.51"
"494","7.87"
"495","3.64"
"496","0.68"
"497","1.66"
"498","8.65"
"499","7.6"
"500","8.33"
"501","0.99"
"502","5.09"
"503","3.43"
"504","6.33"
"505","4.39"
"506","6.44"
"507","0.11"
"508","6.04"
"509","9.33"
"510","5.8"
"511","0.13"
"512","9.56"
"513","2.06"
"514","9.74"
"515","7.96"
"516","9.88"
"517","3.19"
"518","3.73"
"519","6.73"
"520","7.1"
"521","8.05"
"522","1.32"
"523","2.45"
"524","6.74"
"525","1.37"
"526","4.18"
"527","7.57"
"528","5.88"
"529","5.18"
"530","5.6"
"531","9.74"
"532","8.81"
"533","0.95"
"534","6.61"
"535","2.9"
"536","7.62"
"537","8.17"
"538","0.37"
"539","7.86"
"540","4.1"
"541","8.51"
"542","1.2"
"543","3.23"
"544","10.0"
"545","4.12"
"546","7.9"
"547","3.54"
"548","1.54"
"549","5.99"
"550","9.8"
"551","7.47"
"552","4.66"
"553","3.72"
"554","1.87"
"555","6.71"
"556","5.63"
"557","5.73"
"558","8.9"
"559","2.55"
"560","2.95"
"561","0.69"
"562","1.91"
"563","4.27"
"564","9.27"
"565","4.74"
"566","6.87"
"567","7.95"
"568","4.23"
"569","4.41"
"570","4.12"
"571","6.19"
"572","7.18"
"573","2.99"
"574","5.39"
"575","2.03"
"576","0.86"
"577","7.6"
"578","6.79"
"579","2.7"
"580","4.87"
"581","5.69"
"582","9.93"
"583","2.28"
"584","4.67"
"585","5.86"
"586","6.57"
"587","9.07"
"588","3.46"
"589","4.25"
"590","7.92"
"591","6.5"
"592","1.61"
"593","3.89"
"594","6.74"
"595","8.41"
"596","8.18"
"597","7.38"
"598","7.68"
"599","6.29"
"600","6.64"
"601","5.89"
"602","2.17"
"603","3.79"
"604","3.55"
"605","3.36"
"606","2.88"
"607","0.39"
"608","9.45"
"609","4.18"
"610","1.02"
"611","3.96"
"612","6.01"
"613","9.83"
"614","0.37"
"615","4.12"
"616","2.83"
"617","5.36"
"618","7.58"
"619","4.34"
"620","5.84"
"621","1.08"
"622","6.28"
"623","8.64"
"624","1.36"
"625","9.17"
"626","1.92"
"627","3.64"
"628","9.37"
"629","7.28"
"630","0.59"
"631","0.69"
"632","4.08"
"633","5.16"
"634","3.84"
"635","4.83"
"636","0.34"
"637","2.47"
"638","8.44"
"639","6.78"
"640","5.96"
"641","1.58"
"642","1.08"
"643","6.24"
"644","4.58"
"645","8.59"
"646","3.45"
"647","0.88"
"648","8.67"
"649","0.18"
"650","4.09"
"651","7.49"
"652","3.81"
"653","5.37"
"654","4.5"
"655","4.45"
"656","7.22"
"657","2.36"
"658","9.72"
"659","4.49"
"660","6.66"
"661","6.59"
"662","0.45"
"663","2.22"
"664","5.92"
"665","8.54"
"666","8.03"
"667","5.01"
"668","8.36"
"669","2.88"
"670","5.95"
"671","1.73"
"672","8.8"
"673","2.22"
"674","1.54"
"675","0.56"
"676","2.37"
"677","9.9"
"678","9.68"
"679","8.96"
"680","6.4"
"681","6.26"
"682","9.83"
"683","4.4"
"684","3.31"
"685","7.61"
"686","1.01"
"687","3.15"
"688","6.79"
"689","5.47"
"690","7.46"
"691","2.09"
"692","6.65"
"693","4.55"
"694","7.03"
"695","5.79"
"696","3.78"
"697","1.02"
"698","8.91"
"699","9.93"
"700","6.81"
"701","5.87"
"702","1.91"
"703","2.0"
"704","3.77"
"705","3.82"
"706","6.7"
"707","0.44"
"708","1.98"
"709","3.3"
"710","4.26"
"711","0.31"
"712","2.39"
"713","9.99"
"714","4.75"
"715","5.25"
"716","8.29"
"717","6.7"
"718","8.9"
"719","6.44"
"720","5.93"
"721","1.06"
"722","0.72"
"723","7.3"
"724","3.85"
"725","1.52"
"726","1.66"
"727","7.95"
"728","7.0"
"729","0.17"
"730","7.65"
"731","7.23"
"732","7.43"
"733","7.65"
"734","9.26"
"735","2.95"
"736","9.7"
"737","7.55"
"738","5.62"
"739","7.58"
"740","9.9"
"741","3.01"
"742","7.7"
"743","3.18"
"744","0.24"
"745","1.94"
"746","3.2"
"747","9.87"
"748","6.23"
"749","3.0"
"750","3.6"
"751","3.5"
"752","5.72"
"753","8.91"
"754","1.45"
"755","8.75"
"756","6.05"
"757","6.01"
"758","4.62"
"759","7.33"
"760","0.07"
"761","2.74"
"762","4.95"
"763","1.65"
"764","2.98"
"765","4.2"
"766","2.77"
"767","6.91"
"768","6.72"
"769","4.97"
"770","4.85"
"771","2.65"
"772","8.56"
"773","7.21"
"774","1.89"
"775","4.85"
"776","5.28"
"777","3.19"
"778","9.93"
"779","9.93"
"780","0.03"
"781","8.98"
"782","0.71"
"783","1.82"
"784","7.28"
"785","7.53"
"786","0.51"
"787","9.99"
"788","3.59"
"789","0.78"
"790","6.84"
"791","8.4"
"792","5.93"
"793","7.73"
"794","5.08"
"795","7.58"
"796","8.41"
"797","5.51"
"798","0.88"
"799","8.72"
"800","2.72"
"801","2.74"
"802","5.19"
"803","3.73"
"804","5.91"
"805","8.05"
"806","2.27"
"807","8.91"
"808","6.46"
"809","4.31"
"810","4.6"
"811","3.46"
"812","6.23"
"813","8.06"
"814","8.44"
"815","8.79"
"816","7.73"
"817","0.72"
"818","3.36"
"819","9.31"
"820","3.44"
"821","8.51"
"822","9.87"
"823","6.58"
"824","2.06"
"825","5.77"
"826","5.46"
"827","2.76"
"828","3.3"
"829","8.15"
"830","6.76"
"831","3.69"
"832","3.7"
"833","8.85"
"834","5.2"
"835","9.59"
"836","3.3"
"837","7.47"
"838","8.03"
"839","5.08"
"840","9.55"
"841","2.45"
"842","7.71"
"843","5.04"
"844","7.58"
"845","0.77"
"846","5.79"
"847","4.89"
"848","8.13"
"849","7.51"
"850","1.43"
"851","3.94"
"852","3.6"
"853","0.33"
"854","2.33"
"855","1.92"
"856","4.15"
"857","5.06"
"858","7.84"
"859","7.48"
"860","3.98"
"861","2.77"
"862","5.31"
"863","1.42"
"864","8.25"
"865","4.71"
"866","7.73"
"867","2.57"
"868","1.02"
"869","1.04"
"870","0.66"
"871","9.93"
"872","8.98"
"873","1.13"
"874","1.7"
"875","2.12"
"876","4.2"
"877","4.08"
"878","3.75"
"879","6.83"
"880","9.25"
"881","6.42"
"882","1.72"
"883","3.05"
"884","7.87"
"885","7.29"
"886","1.46"
"887","7.04"
"888","1.15"
"889","7.68"
"890","6.15"
"891","0.47"
"892","3.11"
"893","1.1"
"894","9.02"
"895","4.99"
"896","1.2"
"897","6.17"
"898","5.82"
"899","0.44"
"900","2.86"
"901","8.53"
"902","7.04"
"903","7.63"
"904","1.67"
"905","8.83"
"906","9.72"
"907","4.19"
"908","3.45"
"909","2.13"
"910","1.38"
"911","3.46"
"912","6.75"
"913","8.38"
"914","6.39"
"915","2.73"
"916","7.34"
"917","9.82"
"918","5.59"
"919","4.84"
"920","3.04"
"921","9.89"
"922","0.19"
"923","6.92"
"924","6.04"
"925","0.23"
"926","3.85"
"927","9.42"
"928","8.2"
"929","6.35"
"930","0.54"
"931","0.67"
"932","1.71"
"933","9.94"
"934","4.42"
"935","9.18"
"936","7.55"
"937","7.28"
"938","1.6"
"939","0.21"
"940","3.35"
"941","8.49"
"942","0.93"
"943","6.44"
"944","9.68"
"945","5.31"
"946","9.52"
"947","8.8"
"948","0.1"
"949","8.22"
"950","3.92"
"951","1.86"
"952","8.98"
"953","8.35"
"954","0.96"
"955","3.18"
"956","7.73"
"957","3.5"
"958","0.43"
"959","6.52"
"960","0.93"
"961","6.29"
"962","7.93"
"963","3.09"
"964","2.03"
"965","8.12"
"966","1.03"
"967","7.02"
"968","5.99"
"969","1.54"
"970","9.94"
"971","2.46"
"972","6.52"
"973","6.67"
"974","9.88"
"975","3.29"
"976","9.31"
"977","4.37"
"978","2.13"
"979","5.37"
"980","6.05"
"981","9.66"
"982","1.34"
"983","0.65"
"984","8.82"
"985","2.44"
"986","4.67"
"987","1.57"
"988","9.1"
"989","4.25"
"990","4.86"
"991","4.27"
"992","6.98"
"993","8.82"
"994","3.04"
"995","6.92"
"996","9.79"
"997","6.58"
"998","9.86"
"999","0.01"
"1000","2.25"
"1001","5.13"
"1002","3.84"
"1003","8.75"
"1004","4.33"
