applicant_id,score
"0","3.12"
"1","8.97"
"2","2.07"
"3","3.04"
"4","7.42"
"5","5.73"
"6","3.65"
"7","8.21"
"8","8.11"
"9","0.3"
"10","4.18"
"11","0.9"
"12","3.47"
"13","7.02"
"14","1.84"
"15","7.43"
"16","9.82"
"17","4.21"
"18","2.88"
"19","4.0"
"20","6.12"
"21","0.5"
"22","8.71"
"23","1.21"
"24","2.34"
"25","0.84"
"26","0.39"
"27","3.07"
"28","0.84"
"29","3.13"
"30","0.25"
"31","9.05"
"32","4.36"
"33","7.15"
"34","5.84"
"35","3.33"
"36","2.57"
"37","1.04"
"38","2.02"
"39","9.23"
"40","7.79"
"41","6.55"
"42","4.27"
"43","4.75"
"44","7.55"
"45","8.98"
"46","3.2"
"47","3.43"
"48","8.02"
"49","9.76"
"50","5.46"
"51","4.85"
"52","7.37"
"53","5.56"
"54","9.93"
"55","7.26"
"56","8.64"
"57","1.87"
"58","5.55"
"59","4.46"
"60","7.4"
"61","9.79"
"62","3.49"
"63","9.72"
"64","7.68"
"65","5.53"
"66","4.32"
"67","1.41"
"68","2.44"
"69","9.86"
"70","9.58"
"71","2.25"
"72","1.61"
"73","2.7"
"74","3.3"
"75","5.44"
"76","1.75"
"77","9.61"
"78","3.95"
"79","0.14"
"80","2.85"
"81","3.51"
"82","0.99"
"83","5.37"
"84","2.05"
"85","9.98"
"86","1.83"
"87","0.67"
"88","7.73"
"89","1.87"
"90","5.25"
"91","0.19"
"92","7.26"
"93","2.13"
"94","1.06"
"95","8.48"
"96","2.72"
"97","7.35"
"98","7.77"
"99","8.62"
"100","1.23"
"101","7.14"
"102","8.14"
"103","5.82"
"104","3.79"
"105","3.5"
"106","7.1"
"107","1.45"
"108","9.37"
"109","2.93"
"110","8.49"
"111","3.29"
"112","6.8"
"113","4.71"
"114","1.84"
"115","7.32"
"116","6.19"
"117","5.46"
"118","5.74"
"119","9.11"
"120","7.52"
"121","6.33"
"122","8.15"
"123","1.54"
"124","1.29"
"125","3.41"
"126","7.18"
"127","6.67"
"128","0.34"
"129","5.66"
"130","3.39"
"131","4.31"
"132","5.92"
"133","1.84"
"134","7.84"
"135","5.52"
"136","4.98"
"137","8.51"
"138","1.5"
"139","4.96"
"140","9.14"
"141","0.46"
"142","5.28"
"143","8.69"
"144","9.74"
"145","6.53"
"146","2.44"
"147","2.33"
"148","9.27"
"149","3.46"
"150","1.08"
"151","7.6"
"152","4.77"
"153","3.98"
"154","9.67"
"155","6.53"
"156","1.47"
"157","3.35"
"158","2.33"
"159","6.66"
"160","5.61"
"161","9.78"
"162","2.13"
"163","7.58"
"164","3.92"
"165","1.86"
"166","2.14"
"167","0.64"
"168","9.41"
"169","4.91"
"170","6.16"
"171","1.33"
"172","1.26"
"173","4.05"
"174","6.03"
"175","8.04"
"176","6.99"
"177","8.29"
"178","6.53"
"179","5.42"
"180","4.5"
"181","6.68"
"182","5.82"
"183","9.36"
"184","7.03"
"185","8.06"
"186","3.8"
"187","7.25"
"188","0.76"
"189","5.69"
"190","0.15"
"191","6.51"
"192","2.68"
"193","5.45"
"194","9.09"
"195","2.2"
"196","6.72"
"197","0.28"
"198","5.31"
"199","0.63"
"200","5.64"
"201","9.49"
"202","5.02"
"203","6.93"
"204","2.05"
"205","7.86"
"206","0.51"
"207","9.84"
"208","4.19"
"209","2.55"
"210","8.39"
"211","7.89"
"212","0.31"
"213","2.19"
"214","5.82"
"215","7.19"
"216","7.33"
