applicant_id,score
"0","1.44"
"1","6.25"
"2","9.16"
"3","2.16"
"4","8.75"
"5","9.04"
"6","1.12"
"7","1.58"
"8","4.51"
"9","2.79"
"10","6.58"
"11","6.09"
"12","9.09"
"13","5.42"
"14","2.57"
"15","2.98"
"16","2.02"
"17","5.29"
"18","5.17"
"19","4.44"
"20","5.76"
"21","7.43"
"22","4.96"
"23","9.83"
"24","7.03"
"25","6.65"
"26","4.03"
"27","1.22"
"28","9.38"
"29","0.34"
"30","0.45"
"31","0.64"
"32","1.29"
"33","1.69"
"34","1.83"
"35","5.43"
"36","6.83"
"37","0.71"
"38","7.83"
"39","6.32"
"40","6.68"
"41","1.02"
"42","1.26"
"43","2.56"
"44","5.7"
"45","2.13"
"46","2.6"
"47","3.61"
"48","0.46"
"49","6.4"
"50","1.01"
"51","1.41"
"52","4.15"
"53","8.12"
"54","8.55"
"55","2.69"
"56","2.94"
"57","8.36"
"58","4.55"
"59","6.11"
"60","7.97"
"61","2.86"
"62","3.09"
"63","9.17"
"64","3.7"
"65","5.35"
"66","5.16"
"67","3.97"
"68","5.13"
"69","2.38"
"70","9.43"
"71","3.46"
"72","6.7"
"73","5.31"
"74","2.97"
"75","9.5"
"76","5.33"
"77","7.28"
"78","3.92"
"79","6.86"
"80","3.13"
"81","4.74"
"82","3.07"
"83","5.56"
"84","4.67"
"85","1.9"
"86","0.95"
"87","8.74"
"88","5.69"
"89","5.81"
"90","4.94"
"91","4.81"
"92","8.85"
"93","7.4"
"94","7.26"
"95","0.49"
"96","5.11"
"97","4.8"
"98","1.89"
"99","0.87"
"100","8.04"
"101","6.18"
"102","7.18"
"103","8.29"
"104","7.75"
"105","6.9"
"106","3.97"
"107","3.02"
"108","5.73"
"109","2.37"
"110","6.01"
"111","9.59"
"112","2.5"
"113","5.78"
"114","9.2"
"115","4.32"
"116","9.05"
"117","6.74"
"118","3.58"
"119","9.56"
"120","0.35"
"121","3.66"
"122","0.4"
"123","6.9"
"124","7.46"
"125","1.01"
"126","8.85"
"127","5.83"
"128","2.87"
"129","6.85"
"130","7.35"
"131","8.07"
"132","3.96"
"133","1.63"
"134","1.36"
"135","6.0"
"136","6.67"
"137","7.24"
"138","9.99"
"139","8.91"
"140","0.44"
"141","5.72"
"142","8.23"
"143","2.51"
"144","0.28"
"145","3.96"
"146","3.19"
"147","1.98"
"148","9.11"
"149","6.91"
"150","3.91"
"151","6.44"
"152","3.21"
"153","9.45"
"154","7.81"
"155","4.15"
"156","4.53"
"157","6.87"
