applicant_id,score
"0","8.77"
"1","2.11"
"2","5.52"
"3","0.19"
"4","3.1"
"5","2.28"
"6","2.83"
"7","5.07"
"8","6.7"
"9","2.24"
"10","1.8"
"11","8.23"
"12","9.97"
"13","1.64"
"14","0.38"
"15","6.8"
"16","6.16"
"17","7.02"
"18","4.78"
"19","4.21"
"20","1.78"
"21","1.58"
"22","7.81"
"23","6.42"
"24","2.63"
"25","5.08"
"26","0.35"
"27","2.7"
"28","3.39"
"29","0.94"
"30","9.0"
"31","8.14"
"32","9.52"
"33","3.85"
"34","0.24"
"35","2.77"
"36","9.63"
"37","5.61"
"38","1.27"
"39","3.39"
"40","2.32"
"41","1.47"
"42","0.65"
"43","7.9"
"44","0.19"
"45","4.86"
"46","3.75"
"47","0.91"
"48","3.84"
"49","6.64"
"50","1.12"
"51","6.46"
"52","4.53"
"53","5.89"
"54","0.69"
"55","1.17"
"56","4.0"
"57","6.21"
"58","2.31"
"59","1.9"
"60","8.96"
"61","8.75"
"62","4.41"
"63","9.36"
"64","8.2"
"65","2.53"
"66","3.64"
"67","4.02"
"68","8.57"
"69","7.93"
"70","1.46"
"71","4.93"
"72","6.7"
"73","1.31"
"74","0.12"
"75","9.09"
"76","5.95"
"77","5.4"
"78","8.25"
"79","4.17"
"80","3.01"
"81","1.08"
"82","4.95"
"83","0.91"
"84","9.71"
"85","6.33"
"86","4.07"
"87","9.06"
"88","7.64"
"89","8.64"
"90","5.39"
"91","8.95"
"92","4.88"
"93","9.12"
"94","6.98"
"95","4.27"
"96","6.37"
"97","5.82"
"98","0.52"
"99","3.61"
"100","6.59"
"101","3.25"
"102","9.02"
"103","0.34"
"104","2.0"
"105","6.83"
"106","2.7"
"107","7.87"
"108","0.72"
"109","7.56"
"110","9.59"
"111","2.45"
"112","3.68"
"113","8.19"
"114","1.68"
"115","0.87"
"116","3.62"
"117","0.54"
"118","5.1"
"119","2.52"
"120","5.39"
"121","3.36"
"122","7.94"
"123","3.76"
"124","1.23"
"125","7.9"
"126","9.03"
"127","8.46"
"128","3.54"
"129","2.21"
"130","4.81"
"131","4.71"
"132","6.14"
"133","5.37"
"134","5.94"
"135","5.18"
"136","2.79"
"137","2.11"
"138","2.99"
"139","5.67"
"140","6.8"
"141","2.75"
"142","3.17"
"143","1.48"
"144","2.64"
"145","4.13"
"146","8.46"
"147","2.2"
"148","6.37"
"149","9.26"
"150","3.36"
"151","3.75"
"152","9.21"
"153","0.36"
"154","6.69"
"155","9.54"
"156","2.21"
"157","0.7"
"158","4.22"
"159","9.57"
"160","5.94"
"161","7.81"
"162","5.98"
"163","8.23"
"164","2.1"
"165","8.22"
"166","1.53"
"167","5.27"
"168","7.06"
"169","6.66"
"170","1.07"
"171","1.31"
"172","7.55"
"173","3.8"
"174","1.6"
"175","7.83"
"176","7.46"
"177","8.87"
"178","9.1"
"179","3.2"
"180","3.65"
"181","7.24"
"182","1.08"
"183","7.32"
"184","1.93"
"185","1.25"
"186","1.81"
"187","1.34"
"188","1.57"
"189","5.36"
"190","3.42"
"191","4.43"
"192","5.36"
"193","6.18"
"194","7.15"
"195","8.56"
"196","0.01"
"197","6.63"
"198","7.44"
"199","2.89"
"200","7.35"
"201","5.65"
"202","9.38"
"203","8.76"
"204","3.44"
"205","2.23"
"206","7.41"
"207","4.08"
